regular,midgrade,premium,diesel,last_update,reg_price_age,mid_price_age,pre_price_age,des_price_age,location_id
2.33,0.0,2.67,4.5,2017-03-24 21:45:38.595270,4.0,0.0,4.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-24 21:46:58.584834,4.0,4.0,4.0,4.0,1227
2.49,2.59,2.69,2.59,2017-03-25 00:08:55.856512,0.0,0.0,0.0,0.0,1225
2.54,2.74,2.94,0.0,2017-03-25 01:36:24.067879,0.0,0.0,0.0,0.0,1228
2.49,2.67,2.59,2.65,2017-03-25 03:34:14.091834,0.0,6.0,0.0,0.0,1128
2.55,2.59,2.69,0.0,2017-03-25 08:15:17.747398,0.0,0.0,0.0,0.0,1101
2.65,2.78,2.91,0.0,2017-03-25 00:11:54.448267,8.0,4.0,0.0,0.0,1184
2.49,2.61,2.71,3.5,2017-03-25 00:20:15.626749,3.0,3.0,3.0,0.0,1151
2.62,2.87,3.02,2.74,2017-03-25 00:22:36.999860,13.0,8.0,13.0,8.0,1229
2.49,2.79,2.89,0.0,2017-03-25 01:08:49.034505,4.0,4.0,4.0,0.0,1129
2.61,2.81,3.01,2.62,2017-03-25 02:32:54.454612,9.0,9.0,9.0,9.0,1227
2.49,2.79,2.89,0.0,2017-03-25 06:11:14.705124,1.0,1.0,1.0,0.0,1129
2.33,0.0,2.67,4.5,2017-03-25 02:05:30.928012,1.0,0.0,1.0,0.0,1198
2.49,2.59,2.69,2.59,2017-03-25 05:08:43.256435,0.0,0.0,0.0,0.0,1225
2.62,2.87,3.02,2.74,2017-03-25 05:09:07.039647,18.0,13.0,18.0,13.0,1229
2.33,0.0,2.67,4.5,2017-03-25 03:10:46.078284,3.0,0.0,3.0,0.0,1174
2.49,2.61,2.71,3.5,2017-03-25 05:13:10.130519,8.0,8.0,8.0,0.0,1151
2.55,2.59,2.69,0.0,2017-03-25 03:20:38.328312,0.0,0.0,0.0,0.0,1101
2.54,2.74,2.94,0.0,2017-03-25 06:19:18.232070,0.0,0.0,0.0,0.0,1228
2.65,2.78,2.91,0.0,2017-03-25 05:23:48.936801,13.0,9.0,0.0,0.0,1184
2.33,0.0,2.67,4.5,2017-03-25 07:11:04.959975,6.0,0.0,6.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-25 07:12:52.262760,1.0,1.0,1.0,1.0,1227
2.33,0.0,2.67,4.5,2017-03-25 08:38:25.331551,1.0,0.0,1.0,0.0,1174
2.49,2.79,2.89,0.0,2017-03-25 11:17:27.949719,1.0,1.0,1.0,0.0,1129
2.49,2.59,2.69,2.59,2017-03-25 10:15:11.772298,0.0,0.0,0.0,0.0,1225
2.62,2.87,3.02,2.74,2017-03-25 10:15:34.382702,23.0,18.0,23.0,18.0,1229
2.54,2.74,2.94,0.0,2017-03-25 11:26:53.201992,0.0,0.0,0.0,0.0,1228
2.49,2.67,2.59,2.65,2017-03-25 08:06:49.138446,1.0,1.0,1.0,1.0,1128
2.49,2.61,2.71,3.5,2017-03-25 10:15:12.423704,1.0,1.0,1.0,0.0,1151
2.65,2.78,2.91,0.0,2017-03-25 10:16:48.201101,18.0,14.0,0.0,0.0,1184
2.49,2.61,2.71,3.5,2017-03-25 15:05:53.900467,4.0,4.0,4.0,0.0,1151
2.49,2.59,2.69,2.69,2017-03-25 15:09:37.466477,1.0,0.0,0.0,0.0,1225
2.62,2.87,3.02,2.74,2017-03-25 15:09:44.765384,0.0,23.0,0.0,23.0,1229
2.33,0.0,2.67,4.5,2017-03-25 13:35:01.970034,1.0,0.0,1.0,0.0,1174
2.49,2.79,2.89,0.0,2017-03-25 16:04:57.243607,1.0,1.0,1.0,0.0,1129
2.54,2.74,2.94,0.0,2017-03-25 16:06:52.161468,0.0,0.0,0.0,0.0,1228
2.33,0.0,2.67,4.5,2017-03-25 12:07:47.757338,1.0,0.0,1.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-25 12:07:54.922798,1.0,1.0,1.0,1.0,1227
2.55,2.59,2.69,0.0,2017-03-25 13:04:03.096218,0.0,0.0,0.0,0.0,1101
2.49,2.67,2.59,2.65,2017-03-25 13:29:02.507588,0.0,1.0,0.0,0.0,1128
2.49,2.67,2.59,2.65,2017-03-25 18:36:12.605576,0.0,6.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-25 17:08:53.563561,2.0,0.0,2.0,0.0,1198
2.49,2.79,2.89,0.0,2017-03-25 21:06:27.694067,1.0,1.0,1.0,0.0,1129
2.67,2.78,0.0,0.0,2017-03-25 15:19:01.108744,1.0,19.0,0.0,0.0,1184
2.55,2.59,2.69,0.0,2017-03-25 18:06:10.096862,0.0,0.0,0.0,0.0,1101
2.54,2.74,2.94,0.0,2017-03-25 21:23:17.820255,0.0,0.0,0.0,0.0,1228
2.49,2.61,2.71,3.5,2017-03-25 20:07:59.907058,9.0,9.0,9.0,0.0,1151
2.67,2.78,0.0,0.0,2017-03-25 20:09:16.977849,4.0,23.0,0.0,0.0,1184
2.61,2.81,3.01,2.62,2017-03-25 17:09:53.859551,5.0,5.0,5.0,5.0,1227
2.33,0.0,2.67,4.5,2017-03-25 18:37:48.786350,1.0,0.0,6.0,0.0,1174
2.62,2.87,3.02,2.74,2017-03-25 20:23:57.075243,2.0,2.0,2.0,2.0,1229
2.49,2.59,2.69,2.69,2017-03-25 20:15:23.688046,0.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-25 22:10:09.284676,1.0,0.0,7.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-25 22:11:15.252338,10.0,10.0,10.0,10.0,1227
2.49,2.67,2.59,2.65,2017-03-25 23:19:04.881739,0.0,1.0,0.0,0.0,1128
2.55,2.59,2.69,0.0,2017-03-25 23:23:52.833364,0.0,0.0,0.0,0.0,1101
2.33,0.0,2.67,4.5,2017-03-26 01:17:21.625388,3.0,0.0,6.0,0.0,1174
2.67,2.78,0.0,0.0,2017-03-26 01:18:00.449323,9.0,0.0,0.0,0.0,1184
2.49,2.59,2.69,2.69,2017-03-26 01:19:17.158391,0.0,0.0,0.0,0.0,1225
2.61,2.81,3.01,2.62,2017-03-26 02:23:39.436661,14.0,3.0,14.0,14.0,1227
2.55,2.59,2.69,0.0,2017-03-26 04:35:14.739864,0.0,0.0,0.0,0.0,1101
2.49,2.67,2.59,2.65,2017-03-26 04:35:25.023759,0.0,2.0,0.0,0.0,1128
2.49,2.79,2.89,0.0,2017-03-26 01:36:44.714625,4.0,4.0,4.0,0.0,1129
2.62,2.87,3.02,2.74,2017-03-26 01:39:23.408553,8.0,8.0,8.0,8.0,1229
2.49,2.61,2.71,3.5,2017-03-26 02:15:03.879365,15.0,15.0,15.0,0.0,1151
2.33,0.0,2.67,4.5,2017-03-26 02:32:47.680072,5.0,0.0,11.0,0.0,1198
2.54,2.74,2.94,0.0,2017-03-26 02:52:32.061762,0.0,0.0,0.0,0.0,1228
2.49,2.79,2.89,0.0,2017-03-26 06:26:29.426929,8.0,8.0,8.0,0.0,1129
2.67,2.78,0.0,0.0,2017-03-26 06:27:57.296935,14.0,0.0,0.0,0.0,1184
2.62,2.87,3.02,2.74,2017-03-26 06:29:27.469605,4.0,4.0,4.0,4.0,1229
2.49,2.61,2.71,3.5,2017-03-26 07:26:17.970342,20.0,20.0,20.0,0.0,1151
2.49,2.59,2.69,2.69,2017-03-26 06:28:25.032046,0.0,0.0,0.0,0.0,1225
2.49,2.67,2.59,2.65,2017-03-26 09:23:47.731289,0.0,1.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-26 06:22:55.338401,1.0,0.0,1.0,0.0,1174
2.33,0.0,2.67,4.5,2017-03-26 07:20:32.196323,5.0,0.0,5.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-26 07:22:25.912747,19.0,8.0,19.0,19.0,1227
2.54,2.74,2.94,0.0,2017-03-26 07:23:01.430930,0.0,0.0,0.0,0.0,1228
2.49,2.79,2.89,0.0,2017-03-26 11:22:30.672800,3.0,4.0,4.0,0.0,1129
2.67,2.78,0.0,0.0,2017-03-26 11:24:01.988591,19.0,0.0,0.0,0.0,1184
2.49,2.59,2.69,2.69,2017-03-26 11:24:56.595142,0.0,0.0,0.0,0.0,1225
2.55,2.59,2.69,0.0,2017-03-26 09:18:31.256682,0.0,0.0,0.0,0.0,1101
2.33,0.0,2.67,4.5,2017-03-26 11:29:16.686030,1.0,0.0,1.0,0.0,1174
2.62,2.87,3.02,2.74,2017-03-26 11:32:22.119179,1.0,1.0,1.0,1.0,1229
2.61,2.81,3.01,2.62,2017-03-26 12:27:17.781331,0.0,13.0,0.0,0.0,1227
2.54,2.74,2.94,0.0,2017-03-26 12:27:45.734364,0.0,0.0,0.0,0.0,1228
2.49,2.61,2.71,3.5,2017-03-26 12:21:54.992424,0.0,0.0,0.0,0.0,1151
2.33,0.0,2.67,4.5,2017-03-26 12:17:16.222660,1.0,0.0,1.0,0.0,1198
2.49,2.67,2.59,2.65,2017-03-26 14:30:00.123888,0.0,5.0,0.0,0.0,1128
2.49,2.61,2.71,3.5,2017-03-26 17:23:11.211578,0.0,0.0,0.0,0.0,1151
2.33,0.0,2.67,4.5,2017-03-26 17:24:16.691943,1.0,0.0,4.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-26 17:24:38.329666,0.0,18.0,0.0,0.0,1227
2.54,2.74,2.94,0.0,2017-03-26 17:24:49.872959,0.0,0.0,0.0,0.0,1228
2.33,0.0,2.67,4.5,2017-03-26 16:21:11.583320,1.0,0.0,1.0,0.0,1174
2.67,2.78,0.0,0.0,2017-03-26 16:21:36.840201,1.0,0.0,0.0,0.0,1184
2.49,2.59,2.69,2.69,2017-03-26 16:23:32.297730,0.0,0.0,0.0,0.0,1225
2.55,2.75,2.85,0.0,2017-03-26 16:23:20.014508,2.0,2.0,2.0,0.0,1129
2.62,2.87,3.02,2.74,2017-03-26 16:27:03.233333,1.0,1.0,1.0,1.0,1229
2.49,2.67,2.59,2.65,2017-03-26 19:17:23.902482,0.0,10.0,0.0,0.0,1128
2.55,2.59,2.69,0.0,2017-03-26 14:19:42.003260,0.0,0.0,0.0,0.0,1101
2.55,2.59,2.69,0.0,2017-03-27 00:14:23.755182,0.0,0.0,0.0,0.0,1101
2.55,2.59,2.69,0.0,2017-03-26 19:32:46.252240,0.0,0.0,0.0,0.0,1101
2.55,2.75,2.85,0.0,2017-03-26 21:23:37.760654,7.0,7.0,7.0,0.0,1129
2.33,0.0,2.67,4.5,2017-03-26 21:25:35.886712,3.0,0.0,6.0,0.0,1174
2.63,2.8,2.93,2.85,2017-03-26 21:26:00.420356,1.0,1.0,1.0,1.0,1184
2.62,2.87,3.02,2.74,2017-03-26 21:28:42.788366,6.0,6.0,6.0,6.0,1229
2.49,2.61,2.71,3.5,2017-03-26 22:30:22.980827,0.0,0.0,0.0,0.0,1151
2.33,0.0,2.67,4.5,2017-03-26 22:33:00.224753,5.0,0.0,9.0,0.0,1198
2.54,2.74,2.94,0.0,2017-03-26 22:34:01.182599,1.0,0.0,0.0,0.0,1228
2.49,2.59,2.69,2.69,2017-03-26 21:26:27.252229,0.0,0.0,0.0,0.0,1225
2.61,2.81,3.01,2.62,2017-03-26 22:20:57.359634,1.0,23.0,0.0,0.0,1227
2.63,2.8,2.93,2.85,2017-03-27 09:58:31.723742,14.0,14.0,14.0,14.0,1184
2.62,2.87,3.02,2.74,2017-03-27 02:35:49.745360,11.0,11.0,11.0,11.0,1229
2.49,2.61,2.71,3.5,2017-03-27 04:40:37.496046,3.0,0.0,0.0,0.0,1151
2.62,2.87,3.02,2.74,2017-03-27 07:30:41.837469,16.0,16.0,16.0,16.0,1229
2.55,2.75,2.85,0.0,2017-03-27 04:32:44.626693,4.0,4.0,4.0,0.0,1129
2.63,2.8,2.93,2.85,2017-03-27 04:35:12.516382,8.0,8.0,8.0,8.0,1184
2.49,2.59,2.69,2.69,2017-03-27 05:07:12.961742,0.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-27 03:30:54.151477,1.0,0.0,1.0,0.0,1174
2.33,0.0,2.67,4.5,2017-03-27 03:32:50.811838,1.0,0.0,1.0,0.0,1198
2.49,2.57,2.59,2.65,2017-03-27 03:47:47.447816,0.0,0.0,0.0,0.0,1128
2.61,2.81,3.01,2.62,2017-03-27 04:25:07.726831,6.0,0.0,0.0,0.0,1227
2.55,2.59,2.69,0.0,2017-03-27 04:28:33.212430,0.0,0.0,0.0,0.0,1101
2.54,2.74,2.94,0.0,2017-03-27 04:30:06.173423,6.0,0.0,0.0,0.0,1228
2.49,2.59,2.69,2.69,2017-03-27 09:50:54.837685,0.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-27 13:30:13.063824,1.0,0.0,3.0,0.0,1174
2.49,0.0,0.0,3.5,2017-03-27 14:54:26.440600,4.0,0.0,0.0,0.0,1151
2.67,2.8,2.93,2.85,2017-03-27 14:55:47.165530,5.0,5.0,5.0,5.0,1184
2.53,2.59,2.69,2.69,2017-03-27 14:56:22.693592,0.0,0.0,0.0,0.0,1225
2.55,2.75,2.85,0.0,2017-03-27 10:01:51.599338,1.0,1.0,1.0,0.0,1129
2.49,2.57,2.59,2.65,2017-03-27 08:28:28.495384,0.0,0.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-27 08:29:47.404053,1.0,0.0,1.0,0.0,1174
2.33,0.0,2.67,4.5,2017-03-27 08:31:53.249881,7.0,0.0,7.0,0.0,1198
2.55,2.59,2.69,0.0,2017-03-27 09:26:01.935051,0.0,0.0,0.0,0.0,1101
2.49,2.61,2.71,3.5,2017-03-27 09:50:26.965812,8.0,0.0,0.0,0.0,1151
2.61,2.81,3.01,2.62,2017-03-27 09:39:40.571304,3.0,3.0,3.0,3.0,1227
2.54,2.74,2.94,0.0,2017-03-27 09:40:15.854821,0.0,0.0,0.0,0.0,1228
2.62,2.87,3.02,2.74,2017-03-27 12:31:08.757819,21.0,21.0,21.0,21.0,1229
2.55,2.69,2.79,0.0,2017-03-27 19:30:23.647103,4.0,1.0,1.0,0.0,1129
2.49,0.0,0.0,3.5,2017-03-27 19:31:23.551039,9.0,0.0,0.0,0.0,1151
2.55,2.75,2.85,0.0,2017-03-27 14:36:48.977389,2.0,2.0,2.0,0.0,1129
2.55,2.59,2.69,0.0,2017-03-27 14:56:54.344151,0.0,0.0,0.0,0.0,1101
2.61,2.81,3.01,2.62,2017-03-27 14:59:52.757329,1.0,1.0,1.0,1.0,1227
2.49,2.57,2.59,2.65,2017-03-27 18:24:29.608313,0.0,0.0,0.0,0.0,1128
2.49,2.57,2.59,2.65,2017-03-27 13:23:12.237051,0.0,0.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-27 13:26:19.420724,4.0,0.0,4.0,0.0,1198
2.54,2.74,2.94,0.0,2017-03-27 14:37:07.984562,0.0,0.0,0.0,0.0,1228
2.67,2.87,3.07,2.74,2017-03-27 17:27:27.187653,1.0,1.0,1.0,1.0,1229
2.67,2.8,2.93,2.85,2017-03-27 19:50:42.328449,1.0,10.0,1.0,10.0,1184
2.61,2.81,3.01,2.62,2017-03-27 19:50:48.586816,7.0,7.0,7.0,7.0,1227
2.54,2.74,2.94,0.0,2017-03-27 19:54:12.441097,0.0,0.0,0.0,0.0,1228
2.33,0.0,2.67,4.5,2017-03-27 18:30:14.627062,1.0,0.0,1.0,0.0,1174
2.33,0.0,2.67,4.5,2017-03-27 18:31:11.346632,1.0,0.0,1.0,0.0,1198
2.55,2.59,2.69,0.0,2017-03-27 19:33:45.121515,0.0,0.0,0.0,0.0,1101
2.53,2.65,2.69,2.69,2017-03-27 19:58:16.330683,0.0,0.0,0.0,0.0,1225
2.49,2.57,2.59,2.65,2017-03-27 23:31:27.800790,0.0,0.0,0.0,0.0,1128
2.54,2.74,2.94,0.0,2017-03-28 00:28:08.779562,0.0,0.0,0.0,0.0,1228
2.67,2.87,3.07,2.74,2017-03-27 22:30:27.102496,2.0,2.0,2.0,2.0,1229
2.33,0.0,2.67,4.5,2017-03-27 23:30:09.586680,4.0,0.0,4.0,0.0,1174
2.33,0.0,2.67,4.5,2017-03-27 23:31:35.025668,4.0,0.0,4.0,0.0,1198
2.55,2.59,2.69,0.0,2017-03-28 00:39:51.347279,0.0,0.0,0.0,0.0,1101
2.53,2.65,2.69,2.69,2017-03-28 00:44:44.323023,0.0,0.0,0.0,0.0,1225
2.67,2.8,2.93,2.85,2017-03-28 00:54:14.395017,1.0,3.0,6.0,15.0,1184
2.67,2.87,3.07,2.74,2017-03-28 04:03:43.028302,8.0,8.0,8.0,8.0,1229
2.33,0.0,2.67,4.5,2017-03-28 04:39:59.895615,2.0,0.0,2.0,0.0,1198
2.49,2.57,2.59,2.65,2017-03-28 04:48:52.191521,0.0,0.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-28 04:50:00.395985,1.0,0.0,1.0,0.0,1174
2.55,2.69,2.79,0.0,2017-03-28 00:58:06.235365,3.0,3.0,3.0,0.0,1129
2.49,0.0,0.0,3.5,2017-03-28 00:59:08.227255,14.0,0.0,0.0,0.0,1151
2.61,2.81,3.01,2.62,2017-03-28 01:02:51.437222,12.0,12.0,12.0,12.0,1227
2.54,2.74,2.94,0.0,2017-03-28 04:58:36.722573,0.0,0.0,0.0,0.0,1228
2.49,2.69,2.79,0.0,2017-03-28 05:53:16.004871,2.0,2.0,2.0,0.0,1129
2.49,0.0,0.0,3.5,2017-03-28 05:55:38.360767,2.0,0.0,0.0,0.0,1151
2.61,2.81,3.01,2.62,2017-03-28 05:41:31.175581,17.0,17.0,17.0,17.0,1227
2.55,2.59,2.69,0.0,2017-03-28 05:44:51.617664,0.0,0.0,0.0,0.0,1101
2.53,2.65,2.69,2.69,2017-03-28 05:48:37.425473,0.0,0.0,0.0,0.0,1225
2.67,2.8,2.93,2.85,2017-03-28 05:51:15.040141,7.0,8.0,11.0,20.0,1184
2.67,2.87,3.07,2.74,2017-03-28 08:40:34.851824,1.0,1.0,1.0,1.0,1229
2.33,0.0,2.67,4.5,2017-03-28 09:38:50.882124,1.0,0.0,1.0,0.0,1174
2.54,2.74,2.94,0.0,2017-03-28 09:47:08.934419,0.0,0.0,0.0,0.0,1228
2.33,0.0,2.67,4.5,2017-03-28 09:58:08.922435,1.0,0.0,7.0,0.0,1198
2.49,2.57,2.59,2.65,2017-03-28 09:49:27.543667,0.0,0.0,0.0,0.0,1128
2.67,2.8,2.93,2.85,2017-03-28 11:11:59.529763,12.0,13.0,16.0,0.0,1184
2.53,2.65,2.69,2.69,2017-03-28 11:35:24.856122,0.0,0.0,0.0,0.0,1225
2.61,2.81,3.01,2.62,2017-03-28 11:48:28.330100,3.0,3.0,3.0,3.0,1227
2.49,2.69,2.79,0.0,2017-03-28 11:51:32.571100,1.0,1.0,1.0,0.0,1129
2.53,2.57,2.59,2.65,2017-03-28 14:15:31.192717,0.0,0.0,0.0,0.0,1128
2.49,2.69,2.79,0.0,2017-03-28 16:17:40.363436,3.0,3.0,3.0,0.0,1129
2.49,0.0,0.0,3.5,2017-03-28 12:32:59.791504,9.0,0.0,0.0,0.0,1151
2.67,2.87,3.07,2.74,2017-03-28 14:23:04.858236,1.0,1.0,1.0,1.0,1229
2.49,0.0,0.0,3.5,2017-03-28 17:16:15.963454,14.0,0.0,0.0,0.0,1151
2.67,2.8,2.93,2.85,2017-03-28 16:31:13.109469,1.0,18.0,21.0,0.0,1184
2.49,2.59,2.69,0.0,2017-03-28 19:13:33.313297,0.0,0.0,0.0,0.0,1101
2.36,0.0,2.67,4.5,2017-03-28 19:15:26.181071,1.0,0.0,1.0,0.0,1198
2.49,2.59,2.69,0.0,2017-03-28 14:30:37.089994,0.0,0.0,0.0,0.0,1101
2.33,0.0,2.67,4.5,2017-03-28 14:32:46.852172,1.0,0.0,1.0,0.0,1174
2.54,2.74,2.94,0.0,2017-03-28 14:49:35.050295,0.0,0.0,0.0,0.0,1228
2.33,0.0,2.67,4.5,2017-03-28 14:36:38.859407,1.0,0.0,1.0,0.0,1198
2.53,2.65,2.69,2.69,2017-03-28 16:26:59.274321,1.0,0.0,0.0,0.0,1225
2.61,2.81,3.01,2.62,2017-03-28 16:27:28.628881,8.0,8.0,8.0,8.0,1227
2.53,2.65,2.69,2.69,2017-03-28 21:21:39.632042,0.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-28 19:29:41.664129,4.0,0.0,4.0,0.0,1174
2.49,2.69,2.79,0.0,2017-03-28 21:20:02.007053,1.0,1.0,1.0,0.0,1129
2.61,2.81,3.01,2.62,2017-03-28 21:24:35.932374,1.0,1.0,1.0,1.0,1227
2.53,2.57,2.59,2.65,2017-03-28 19:23:39.657079,0.0,0.0,0.0,0.0,1128
2.67,2.87,3.07,2.74,2017-03-28 19:28:27.846129,1.0,1.0,1.0,1.0,1229
2.54,2.74,2.94,0.0,2017-03-28 19:52:24.901989,0.0,0.0,0.0,0.0,1228
2.67,2.8,2.93,2.85,2017-03-28 21:31:55.796470,3.0,23.0,0.0,0.0,1184
2.49,0.0,0.0,3.5,2017-03-28 22:17:39.801713,19.0,0.0,0.0,0.0,1151
2.36,0.0,2.67,4.5,2017-03-29 00:27:38.622413,7.0,0.0,7.0,0.0,1198
2.67,2.87,3.07,2.74,2017-03-29 00:28:02.603086,7.0,7.0,7.0,7.0,1229
2.49,2.59,2.69,0.0,2017-03-29 00:30:18.356870,0.0,0.0,0.0,0.0,1101
2.53,2.57,2.59,2.65,2017-03-29 00:31:09.945017,0.0,0.0,0.0,0.0,1128
2.33,0.0,2.67,4.5,2017-03-29 00:36:30.346320,9.0,0.0,9.0,0.0,1174
2.49,2.69,2.79,0.0,2017-03-29 02:14:45.342112,1.0,6.0,6.0,0.0,1129
2.54,2.74,2.94,0.0,2017-03-29 00:44:15.481744,0.0,0.0,0.0,0.0,1228
2.67,2.8,2.93,2.85,2017-03-29 02:30:12.892735,4.0,0.0,0.0,0.0,1184
2.61,2.81,3.01,2.62,2017-03-29 02:32:01.247112,6.0,6.0,6.0,6.0,1227
2.49,2.61,2.71,3.5,2017-03-29 03:15:16.607259,3.0,3.0,3.0,0.0,1151
2.33,0.0,2.67,4.5,2017-03-29 05:28:13.834320,2.0,0.0,2.0,0.0,1174
2.54,2.74,2.94,0.0,2017-03-29 05:29:45.746275,0.0,0.0,0.0,0.0,1228
2.67,2.87,3.07,2.74,2017-03-29 05:30:07.863455,12.0,12.0,12.0,12.0,1229
2.67,2.8,2.93,2.85,2017-03-29 07:23:34.289822,9.0,0.0,0.0,0.0,1184
2.61,2.81,3.01,2.62,2017-03-29 07:24:14.531840,1.0,1.0,1.0,1.0,1227
2.53,2.57,2.59,2.65,2017-03-29 05:13:09.324138,0.0,0.0,0.0,0.0,1128
2.36,0.0,2.67,4.5,2017-03-29 05:39:23.145635,2.0,0.0,2.0,0.0,1198
2.53,2.65,2.69,2.69,2017-03-29 02:24:43.152084,0.0,0.0,0.0,0.0,1225
2.49,2.61,2.71,3.5,2017-03-29 08:18:48.185328,9.0,9.0,9.0,0.0,1151
2.49,2.59,2.69,0.0,2017-03-29 05:21:31.747307,0.0,0.0,0.0,0.0,1101
2.53,2.65,2.69,2.69,2017-03-29 07:17:51.419165,0.0,0.0,0.0,0.0,1225
2.36,0.0,2.67,4.5,2017-03-29 10:16:29.535206,1.0,0.0,1.0,0.0,1198
2.49,2.69,2.79,0.0,2017-03-29 07:23:52.437134,1.0,1.0,1.0,0.0,1129
2.54,2.74,2.94,0.0,2017-03-29 10:21:07.647405,0.0,0.0,0.0,0.0,1228
2.49,2.59,2.69,0.0,2017-03-29 10:31:55.772985,0.0,0.0,0.0,0.0,1101
2.53,2.57,2.59,2.65,2017-03-29 10:45:12.821559,0.0,0.0,0.0,0.0,1128
2.49,2.69,2.79,0.0,2017-03-29 11:46:27.881052,1.0,1.0,1.0,0.0,1129
2.33,0.0,2.67,4.5,2017-03-29 11:47:54.337646,1.0,0.0,1.0,0.0,1174
2.49,2.61,2.71,3.5,2017-03-29 13:08:48.370599,13.0,13.0,13.0,0.0,1151
2.67,2.8,2.93,0.0,2017-03-29 13:11:04.769308,14.0,0.0,0.0,0.0,1184
2.53,2.57,2.59,2.65,2017-03-29 16:10:29.228512,0.0,0.0,0.0,0.0,1128
2.61,2.81,3.01,2.62,2017-03-29 13:34:35.431203,1.0,1.0,1.0,1.0,1227
2.49,2.69,2.79,0.0,2017-03-29 16:03:43.107568,3.0,3.0,3.0,0.0,1129
2.33,0.0,2.67,4.5,2017-03-29 16:04:27.630956,1.0,0.0,1.0,0.0,1174
2.36,0.0,2.67,4.5,2017-03-29 16:04:36.994224,3.0,0.0,7.0,0.0,1198
2.67,2.87,3.07,2.74,2017-03-29 14:30:15.536877,1.0,1.0,1.0,1.0,1229
2.49,2.59,2.69,0.0,2017-03-29 15:25:45.164756,0.0,0.0,0.0,0.0,1101
2.54,2.74,2.94,0.0,2017-03-29 15:30:37.068478,0.0,0.0,0.0,0.0,1228
2.53,2.65,2.69,2.69,2017-03-29 15:43:59.986747,1.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-29 21:27:01.714590,3.0,0.0,3.0,0.0,1174
2.61,2.81,3.01,2.62,2017-03-29 23:10:00.012789,4.0,4.0,4.0,4.0,1227
2.49,2.61,2.71,3.5,2017-03-29 19:11:47.312595,5.0,5.0,5.0,0.0,1151
2.49,2.59,2.69,0.0,2017-03-29 20:17:26.662972,0.0,0.0,0.0,0.0,1101
2.53,2.65,2.69,2.69,2017-03-29 20:22:28.593626,0.0,0.0,0.0,0.0,1225
2.61,2.81,3.01,2.62,2017-03-29 18:11:12.980473,1.0,1.0,1.0,1.0,1227
2.67,2.8,2.93,0.0,2017-03-29 18:17:21.163895,1.0,0.0,0.0,0.0,1184
2.67,2.87,3.07,2.74,2017-03-29 19:07:48.009028,1.0,1.0,1.0,1.0,1229
2.53,2.57,2.59,2.65,2017-03-29 21:21:15.092787,0.0,0.0,0.0,0.0,1128
2.53,2.57,2.59,2.65,2017-03-30 02:20:42.122153,0.0,0.0,0.0,0.0,1128
2.56,2.74,2.94,0.0,2017-03-29 20:11:06.768865,0.0,0.0,0.0,0.0,1228
2.49,2.69,2.79,0.0,2017-03-29 21:06:17.903221,1.0,1.0,1.0,0.0,1129
2.36,0.0,2.67,4.5,2017-03-29 21:07:04.416454,3.0,0.0,3.0,0.0,1198
2.49,2.61,2.71,3.5,2017-03-30 00:19:32.770698,10.0,10.0,10.0,0.0,1151
2.67,2.87,3.07,2.74,2017-03-30 00:21:31.939764,6.0,6.0,6.0,6.0,1229
2.67,0.0,0.0,0.0,2017-03-29 23:22:51.893502,1.0,0.0,0.0,0.0,1184
2.53,2.65,2.69,2.69,2017-03-30 01:16:16.240133,0.0,0.0,0.0,0.0,1225
2.33,0.0,2.67,4.5,2017-03-30 02:06:02.835102,7.0,0.0,7.0,0.0,1174
2.49,2.69,2.79,0.0,2017-03-30 02:30:40.696491,1.0,1.0,1.0,0.0,1129
2.36,0.0,2.67,4.5,2017-03-30 02:06:59.375090,8.0,0.0,8.0,0.0,1198
2.61,2.81,3.01,2.62,2017-03-30 04:23:53.872093,10.0,10.0,10.0,10.0,1227
2.49,2.59,2.69,0.0,2017-03-30 01:03:39.128894,0.0,0.0,0.0,0.0,1101
2.56,2.74,2.94,0.0,2017-03-30 01:10:21.289577,0.0,0.0,0.0,0.0,1228
2.49,2.61,2.71,3.5,2017-03-30 05:06:21.710355,15.0,15.0,15.0,0.0,1151
2.53,2.65,2.69,2.69,2017-03-30 11:11:58.734984,0.0,0.0,0.0,0.0,1225
2.67,2.87,3.07,2.74,2017-03-30 05:16:47.574204,11.0,11.0,11.0,11.0,1229
